#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 04 26 12 30 00 1 3588.121
2022 04 26 12 15 00 1 3588.130
2022 04 26 12 00 00 1 3588.155
2022 04 26 11 45 00 1 3588.190
2022 04 26 11 30 00 1 3588.237
2022 04 26 11 15 00 1 3588.292
2022 04 26 11 00 00 1 3588.357
2022 04 26 10 45 00 1 3588.431
2022 04 26 10 30 00 1 3588.512
2022 04 26 10 15 00 1 3588.601
2022 04 26 10 00 00 1 3588.692
2022 04 26 09 45 00 1 3588.787
2022 04 26 09 30 00 1 3588.879
2022 04 26 09 15 00 1 3588.975
2022 04 26 09 00 00 1 3589.066
2022 04 26 08 45 00 1 3589.155
2022 04 26 08 30 00 1 3589.239
